post_id,platform,platform_post_id,post_url,created_at,day_of_week,post_hour,post_type,media_type,caption,hashtags,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,donation_referrals,estimated_donation_value_php,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards
474,LinkedIn,li_8208739481568988,https://linkedin.com/feed/update/urn:li:activity:9914900748947537620,2026-02-03 02:34:00,Tuesday,2,Campaign,Video,"Our Year-End Hope campaign is LIVE! Every peso counts toward keeping our girls safe. Can you help us reach our goal of P75,000? https://lighthouse.ph/donate?utm_source=linkedin",#SafeHaven,1,2,True,LearnMore,Education,Urgent,176,False,,False,,1164,657,24,3,8,1,22,1204.0,0.043,7,0,0.0,463,,,,
299,WhatsApp,wa_9930826065359111,https://whatsapp.com/channel/lighthouse_ph/9930826065359111,2026-02-04 10:08:00,Wednesday,10,ThankYou,Video,We say 'thank you' but it never feels like enough. Your generosity is literally saving lives.,,0,0,True,ShareStory,CampaignLaunch,Grateful,93,False,,True,1555.48,12472,8352,717,191,159,82,433,15311.0,0.1245,467,10,34553.48,1522,,,,331.0
45,LinkedIn,li_3768255045758509,https://linkedin.com/feed/update/urn:li:activity:6141221829792185831,2026-02-05 13:36:00,Thursday,13,Campaign,Photo,"GivingTuesday: Where your P950 can change everything. Our goal is P197,000. We're 62% there. https://lighthouse.ph/donate?utm_source=linkedin",#DonateNow,1,1,True,LearnMore,CampaignLaunch,Celebratory,141,False,,False,,2292,1319,253,76,34,21,65,,0.1877,108,2,8785.05,457,,,,
171,Twitter,tw_6534107204064512,https://twitter.com/lighthouse_ph/status/2439252338964759246,2026-02-07 09:05:00,Saturday,9,FundraisingAppeal,Text,"We're P36,000 short of this month's operating costs. Our girls need meals, medicine, and school supplies every single day. Can you help close the gap? https://lighthouse.ph/donate?utm_source=twitter","#BreakTheCycle, #SpreadTheWord, #ChildAbuse",3,2,True,SignUp,SafehouseLife,Hopeful,198,False,,False,,3064,2115,202,86,53,25,77,,0.1511,52,7,19641.92,1222,,,,
338,Facebook,fb_1668719999898445,https://facebook.com/lighthouse.ph/posts/1668719999898445,2026-02-07 10:25:00,Saturday,10,ImpactStory,Photo,"Valentina's story: arrived to us with nothing but fear. Today she's learning, laughing, and dreaming of a future. #ChildProtection, #MakeADifference, #OSAEC, #ChildAbuse","#ChildProtection, #MakeADifference, #OSAEC, #ChildAbuse",4,2,True,LearnMore,SafehouseLife,Celebratory,169,True,,False,,22999,13422,2154,580,1318,218,556,,0.2058,671,162,283414.58,2479,,,,
93,TikTok,tk_4330700434231948,https://tiktok.com/@lighthouse_ph/video/9023362043805564808,2026-02-07 21:14:00,Saturday,21,FundraisingAppeal,Reel,"It costs P11,000 per month to care for one girl. We have 42 girls. We're P20,000 short. Will you help? https://lighthouse.ph/donate?utm_source=tiktok","#SafeHaven, #SpreadTheWord",2,0,True,LearnMore,CampaignLaunch,Urgent,149,False,,False,,13656,7898,1029,161,212,84,415,13132.0,0.1582,288,21,64742.8,916,,,,
186,TikTok,tk_1033652244841747,https://tiktok.com/@lighthouse_ph/video/8158560718490506862,2026-02-08 12:52:00,Sunday,12,EducationalContent,Reel,"Our girls are artists, mathematicians, dreamers, leaders. Here's what they're learning this month: #BreakTheCycle, #SpreadTheWord, #ForYou","#BreakTheCycle, #SpreadTheWord, #ForYou",3,0,False,,SafehouseLife,Informative,138,False,,False,,6925,3867,125,42,24,14,64,4013.0,0.0391,56,0,0.0,916,,,,
520,Instagram,ig_7833097333534114,https://instagram.com/p/xz_mqObirR6,2026-02-08 14:50:00,Sunday,14,EducationalContent,Carousel,Our girls are learning. Today's lesson: SELF-WORTH. Because every girl deserves to know her value. #BreakTheCycle,#BreakTheCycle,1,0,True,SignUp,Education,Celebratory,113,False,,False,,7305,4091,605,176,127,89,191,,0.1605,246,1,4513.15,1833,,,,
51,Twitter,tw_7730403922281799,https://twitter.com/lighthouse_ph/status/5544703058456978524,2026-02-08 23:13:00,Sunday,23,Campaign,Text,"The Year-End Hope campaign keeps our lights on and our girls safe. We've raised P85,000 of P71,000. Can we count on you? https://lighthouse.ph/donate?utm_source=twitter",,0,0,True,LearnMore,SafehouseLife,Celebratory,168,False,,False,,1259,764,54,15,9,4,32,,0.0805,25,1,2417.52,1222,,,,
444,TikTok,tk_2294563303469614,https://tiktok.com/@lighthouse_ph/video/3843965285753264083,2026-02-09 17:25:00,Monday,17,ImpactStory,Reel,"Valentina's story: arrived to us with nothing but fear. Today she's learning, laughing, and dreaming of a future. #GiveHope, #HumanTrafficking, #ChildAbuse","#GiveHope, #HumanTrafficking, #ChildAbuse",3,0,True,DonateNow,SafehouseLife,Grateful,155,True,,False,,23859,13487,519,104,271,86,560,13881.0,0.0725,381,28,88138.96,917,,,,
429,Facebook,fb_5395886857722888,https://facebook.com/lighthouse.ph/posts/5395886857722888,2026-02-10 06:10:00,Tuesday,6,EventPromotion,Carousel,SAVE THE DATE! Join us on February 16 for Community Fair. All proceeds support our girls. https://lighthouse.ph/donate?utm_source=facebook,#ProtectChildren,1,1,True,LearnMore,Education,Hopeful,138,False,,False,,4048,3016,96,27,33,22,139,,0.0622,65,0,0.0,2479,,,,
280,Twitter,tw_1181579065845222,https://twitter.com/lighthouse_ph/status/1573641448486387122,2026-02-13 11:42:00,Friday,11,ThankYou,Carousel,"Thank you, Michael, for believing in our mission. Your support changes lives.","#BeTheChange, #OSAEC, #ChildRights",3,0,True,DonateNow,Health,Celebratory,77,False,,False,,3120,2159,369,119,66,43,91,,0.1845,92,1,3703.21,1228,,,,
112,LinkedIn,li_9451094077001854,https://linkedin.com/feed/update/urn:li:activity:1039478514552533795,2026-02-18 09:13:00,Wednesday,9,EventPromotion,Text,Volunteer Day is in 14 days and we're excited! Come support our girls. https://lighthouse.ph/donate?utm_source=linkedin,"#SurvivorStrong, #MakeADifference, #ChildRights",3,1,True,SignUp,SafehouseLife,Urgent,119,False,,False,,1361,1005,134,58,37,11,49,,0.1682,26,0,0.0,463,,,,
328,WhatsApp,wa_4943326912277641,https://whatsapp.com/channel/lighthouse_ph/4943326912277641,2026-02-18 17:25:00,Wednesday,17,ImpactStory,Photo,Before: afraid. After: empowered. Elena's 12-month journey has been incredible. Read more: https://lighthouse.ph/donate?utm_source=whatsapp,,0,0,False,,Gratitude,Urgent,139,True,,False,,4167,2566,147,26,77,17,43,,0.0857,76,33,135882.11,1543,,,,224.0
639,Facebook,fb_6727628124657452,https://facebook.com/lighthouse.ph/posts/6727628124657452,2026-02-20 18:20:00,Friday,18,ImpactStory,Video,"It's not magic. It's medicine, school, safety, and LOVE. Lucia's transformation started the day she arrived at our door. #EndViolence, #ChildAbuse","#EndViolence, #ChildAbuse",2,0,True,ShareStory,SafehouseLife,Urgent,146,True,,False,,4397,3126,314,78,218,30,172,4406.0,0.1438,174,51,99245.98,2489,,,,
498,LinkedIn,li_2921554993961716,https://linkedin.com/feed/update/urn:li:activity:2061372380557626695,2026-02-21 09:54:00,Saturday,9,ImpactStory,Photo,I wish you could see Valentina's smile today. You made that happen. #EndTrafficking,#EndTrafficking,1,0,True,LearnMore,Reintegration,Emotional,83,True,,False,,6166,3684,753,119,398,79,165,,0.2369,311,74,694686.66,496,,,,
245,Facebook,fb_6443156407458546,https://facebook.com/lighthouse.ph/posts/6443156407458546,2026-02-21 23:46:00,Saturday,23,EducationalContent,Photo,"Our girls are artists, mathematicians, dreamers, leaders. Here's what they're learning this month: #EndTrafficking, #DonateNow","#EndTrafficking, #DonateNow",2,0,False,,AwarenessRaising,Emotional,126,False,,False,,1673,1235,57,24,17,5,19,,0.0608,16,0,0.0,2479,,,,
214,Facebook,fb_5565033944384602,https://facebook.com/lighthouse.ph/posts/5565033944384602,2026-02-22 00:38:00,Sunday,0,EventPromotion,Carousel,SAVE THE DATE! Join us on March 10 for Fundraiser Gala. All proceeds support our girls. https://lighthouse.ph/donate?utm_source=facebook,"#HopeForGirls, #GiveHope, #ChildAbuse, #OSAEC",4,0,False,,SafehouseLife,Urgent,136,False,,True,4948.82,7737,5649,145,38,33,20,106,,0.0274,50,0,0.0,2479,,,,
491,TikTok,tk_1424912559925923,https://tiktok.com/@lighthouse_ph/video/3133498926418024855,2026-02-23 11:05:00,Monday,11,EducationalContent,Reel,"Did you know? 1 in 4 girls in developing countries lack formal education That's why education is SO important for at-risk girls. #BreakTheCycle, #EndViolence, #OSAEC, #Trending","#BreakTheCycle, #EndViolence, #OSAEC, #Trending",4,0,False,,Reintegration,Urgent,176,False,,False,,3715,2597,104,36,40,11,46,4750.0,0.0565,61,0,0.0,930,,,,
251,YouTube,yt_7800569283508048,https://youtube.com/watch?v=7Dk3mCGOjKZ,2026-02-23 17:53:00,Monday,17,ImpactStory,Video,"We don't just provide shelter. We provide HOPE. Meet Josefina, whose life changed because someone believed in her. Help more girls today","#GiveHope, #HumanTrafficking, #OSAEC",3,1,True,ShareStory,SafehouseLife,Celebratory,136,False,,False,,15792,11432,2362,627,515,187,549,15317.0,0.2466,506,45,200716.59,620,3844567.0,251.0,898.0,
581,Facebook,fb_7144530144212417,https://facebook.com/lighthouse.ph/posts/7144530144212417,2026-02-26 21:56:00,Thursday,21,FundraisingAppeal,Video,"The P178,000 we need each month covers so much: safety, healing, education, hope. We're 69% short. Help us? https://lighthouse.ph/donate?utm_source=facebook",,0,1,True,DonateNow,Gratitude,Urgent,156,False,,False,,9444,5496,400,209,131,53,245,10123.0,0.1231,120,19,77346.63,2489,,,,
813,Facebook,fa_7110082321,https://facebook.com/lighthouse_ph/391369,2023-01-16 00:40:00,Monday,0,FundraisingAppeal,Photo,We've seen miracles happen with your generosity. Be part of the next one. https://lighthouse.ph/donate?utm_source=facebook,#LighthousePH #ProtectChildren #HumanTrafficking,1,1,True,Share,Education,Emotional,122,False,,False,,9438,6205,115,19,27,0,37,,0.0385,197,1,7604.68,8779,,,,
814,Twitter,tw_3479708607,https://twitter.com/lighthouse_ph/838797,2023-01-23 00:09:00,Monday,0,EventPromotion,Text,These girls are proof that healing is possible. Support their journey.,#GiveHope #ChildRights #EndTrafficking,1,0,False,,CampaignLaunch,Celebratory,70,False,EasterAppeal,False,,17392,14477,421,146,73,0,131,,0.0575,1449,2,418.78,3389,,,,
815,YouTube,yo_6924716023,https://youtube.com/lighthouse_ph/771088,2023-01-23 00:04:00,Monday,0,EducationalContent,Video,These girls are proof that healing is possible. Support their journey.,,0,2,False,,AwarenessRaising,Hopeful,70,False,,False,,19150,14194,303,104,69,0,101,5472,0.043,970,0,0.0,6757,422.3,77.6,6757,
816,Instagram,in_2554762903,https://instagram.com/lighthouse_ph/245051,2023-01-23 01:20:00,Monday,1,ImpactStory,Photo,Our girls are thriving because of people like you. Thank you. https://lighthouse.ph/donate?utm_source=instagram,#GiveHope #ChildRights #EndTrafficking,1,3,True,Donate,SafehouseLife,Hopeful,111,True,,False,,13900,11312,511,129,73,37,85,6568,0.0675,682,2,6109.87,5802,,,,
817,TikTok,ti_5974249674,https://tiktok.com/lighthouse_ph/103402,2023-01-30 01:32:00,Monday,1,FundraisingAppeal,Reel,We've seen miracles happen with your generosity. Be part of the next one. https://lighthouse.ph/donate?utm_source=tiktok,#SurvivorStrong #BeTheChange #HopeForGirls,1,1,True,Donate,EventRecap,Inspirational,120,False,YearEndDrive2025,False,,103717,79552,6075,1124,488,865,1489,54437,0.0998,8022,0,0.0,12402,573.7,264.6,,
818,Facebook,fa_1338258951,https://facebook.com/lighthouse_ph/867460,2023-01-30 01:16:00,Monday,1,EventPromotion,Video,We've seen miracles happen with your generosity. Be part of the next one. https://lighthouse.ph/donate?utm_source=facebook,#GiveHope #ChildRights #EndTrafficking,1,1,True,Donate,Reintegration,Urgent,122,False,,True,4790.75,42065,32480,889,181,260,0,344,,0.054,1507,0,0.0,9121,,,,
819,WhatsApp,wh_2064746525,https://whatsapp.com/lighthouse_ph/167136,2023-01-30 02:31:00,Monday,2,Campaign,Text,We've seen miracles happen with your generosity. Be part of the next one.,,0,1,False,,DonorImpact,Urgent,73,False,GivingTuesday,False,,4835,3654,100,25,25,0,69,,0.0844,454,1,9244.3,2154,,,,610
820,LinkedIn,li_2748309234,https://linkedin.com/lighthouse_ph/198907,2023-02-06 02:21:00,Monday,2,ImpactStory,Text,Every peso you give builds a safer tomorrow. Help us keep our doors open. https://lighthouse.ph/donate?utm_source=linkedin,,0,1,True,LearnMore,Education,Informative,122,True,GivingTuesday,False,,1139,834,15,3,3,0,5,,0.0431,55,2,4271.05,3373,,,,
821,Instagram,in_4645120421,https://instagram.com/lighthouse_ph/274389,2023-02-06 02:06:00,Monday,2,FundraisingAppeal,Carousel,These girls are proof that healing is possible. Support their journey. https://lighthouse.ph/donate?utm_source=instagram,#BeTheLight #SupportSurvivors #SafeHouse,1,0,True,FollowUs,CampaignLaunch,Grateful,120,True,YearEndDrive2025,False,,10667,8129,251,68,37,42,63,2644,0.0493,799,1,2033.41,5548,,,,
822,Twitter,tw_9851745355,https://twitter.com/lighthouse_ph/428838,2023-02-06 03:26:00,Monday,3,ThankYou,Photo,Each story of healing starts with your support. Give today. https://lighthouse.ph/donate?utm_source=twitter,#SurvivorStrong #BeTheChange #HopeForGirls,1,1,True,FollowUs,Health,Grateful,107,True,,False,,15122,12590,320,80,56,0,59,,0.0457,475,0,0.0,3263,,,,
823,YouTube,yo_2349409434,https://youtube.com/lighthouse_ph/378517,2023-02-13 03:03:00,Monday,3,Campaign,Video,Every peso you give builds a safer tomorrow. Help us keep our doors open. https://lighthouse.ph/donate?utm_source=youtube,,0,1,True,SignUp,SafehouseLife,Emotional,121,False,,True,1336.21,39607,29742,1150,131,117,0,351,17328,0.0682,1975,0,0.0,6674,255.6,206.4,6674,
824,WhatsApp,wh_7676965974,https://whatsapp.com/lighthouse_ph/795613,2023-02-13 03:19:00,Monday,3,ImpactStory,Photo,"The road to recovery is long, but together we walk it. https://lighthouse.ph/donate?utm_source=whatsapp",,0,0,True,Donate,EventRecap,Celebratory,103,False,YearEndDrive2025,False,,1923,1377,35,16,13,0,13,,0.073,73,1,2964.34,2077,,,,305
825,TikTok,ti_8478529823,https://tiktok.com/lighthouse_ph/678478,2023-02-13 04:06:00,Monday,4,EducationalContent,Video,Our girls are thriving because of people like you. Thank you. https://lighthouse.ph/donate?utm_source=tiktok,#TogetherWeRise #GirlsAreStrong #DonateNow,1,1,True,Donate,Gratitude,Celebratory,108,True,EasterAppeal,False,,107380,76883,3840,368,479,262,392,52707,0.0675,7554,0,0.0,12331,432.2,174.9,,
826,Facebook,fa_4218981849,https://facebook.com/lighthouse_ph/348237,2023-02-20 04:07:00,Monday,4,ThankYou,Photo,Help us give more girls the safety and love they deserve.,#LighthousePH #ProtectChildren #HumanTrafficking,1,0,False,,DonorImpact,Hopeful,57,False,EasterAppeal,True,1073.5,25883,23114,422,88,102,0,151,,0.0373,889,2,482.51,8898,,,,
827,Twitter,tw_4742303947,https://twitter.com/lighthouse_ph/333752,2023-02-20 04:55:00,Monday,4,Campaign,Text,Every peso you give builds a safer tomorrow. Help us keep our doors open.,#LighthousePH #ProtectChildren #HumanTrafficking,1,3,False,,Education,Inspirational,73,True,,False,,18745,15983,250,97,80,0,64,,0.0372,1024,2,323.27,3479,,,,
828,LinkedIn,li_7161404428,https://linkedin.com/lighthouse_ph/863934,2023-02-20 05:01:00,Monday,5,EventPromotion,Photo,Our girls are thriving because of people like you. Thank you. https://lighthouse.ph/donate?utm_source=linkedin,,0,0,True,Share,AwarenessRaising,Inspirational,110,False,,False,,3541,3133,60,28,10,0,35,,0.0512,143,0,0.0,3754,,,,
829,Instagram,in_7049001493,https://instagram.com/lighthouse_ph/521947,2023-02-27 05:50:00,Monday,5,EducationalContent,Reel,We are Lighthouse. We shine brightest when you give. https://lighthouse.ph/donate?utm_source=instagram,#SurvivorStrong #BeTheChange #HopeForGirls,1,3,True,SignUp,Health,Urgent,102,True,,True,2462.26,42237,35050,1365,141,240,114,251,25376,0.0589,3258,0,0.0,5832,,,,
830,TikTok,ti_3829742424,https://tiktok.com/lighthouse_ph/397571,2023-02-27 05:44:00,Monday,5,ThankYou,Reel,We've seen miracles happen with your generosity. Be part of the next one. https://lighthouse.ph/donate?utm_source=tiktok,#BeTheLight #SupportSurvivors #SafeHouse,1,3,True,LearnMore,SafehouseLife,Informative,120,False,,False,,72225,50741,2854,523,324,261,694,28191,0.0777,6662,1,1656.68,12594,323.8,195.4,,
831,Facebook,fa_8638257497,https://facebook.com/lighthouse_ph/329471,2023-03-06 05:21:00,Monday,5,Campaign,Photo,One donation. One changed life. Will you be the change today?,#LighthousePH #ProtectChildren #HumanTrafficking,1,2,False,,EventRecap,Grateful,61,False,,True,707.96,19864,15173,492,80,67,0,73,,0.0498,1156,1,7064.88,9003,,,,
832,Twitter,tw_4853479481,https://twitter.com/lighthouse_ph/879779,2023-03-06 05:11:00,Monday,5,ImpactStory,Link,These girls are proof that healing is possible. Support their journey. https://lighthouse.ph/donate?utm_source=twitter,#TogetherWeRise #GirlsAreStrong #DonateNow,1,1,True,Donate,Reintegration,Emotional,118,False,,False,,13531,9868,147,30,35,0,55,,0.0271,304,2,5291.55,3370,,,,
833,YouTube,yo_1267429212,https://youtube.com/lighthouse_ph/973349,2023-03-13 05:55:00,Monday,5,FundraisingAppeal,Video,"Your donation is not just money — it's hope, safety, and a future. https://lighthouse.ph/donate?utm_source=youtube",,0,2,True,LearnMore,Gratitude,Celebratory,114,False,,False,,11455,8223,162,30,41,0,62,2730,0.0421,383,2,29751.61,6682,269.5,272.9,6682,
834,WhatsApp,wh_1116402431,https://whatsapp.com/lighthouse_ph/773971,2023-03-13 05:37:00,Monday,5,EventPromotion,Video,"The road to recovery is long, but together we walk it. https://lighthouse.ph/donate?utm_source=whatsapp",,0,3,True,SignUp,DonorImpact,Hopeful,103,True,,False,,5790,4370,139,53,46,0,45,,0.0969,350,0,0.0,2406,,,,836
835,LinkedIn,li_3792347639,https://linkedin.com/lighthouse_ph/919182,2023-03-13 05:27:00,Monday,5,EducationalContent,Photo,Every peso you give builds a safer tomorrow. Help us keep our doors open.,,0,1,False,,Education,Inspirational,73,True,,False,,4230,3150,32,5,4,0,12,,0.0254,157,0,0.0,3486,,,,
836,Instagram,in_3485432021,https://instagram.com/lighthouse_ph/427110,2023-03-20 05:41:00,Monday,5,ThankYou,Photo,Every peso you give builds a safer tomorrow. Help us keep our doors open.,#LighthousePH #ProtectChildren #HumanTrafficking,1,1,False,,CampaignLaunch,Urgent,73,False,,False,,19155,13494,322,64,28,35,79,4820,0.0317,738,1,2381.95,5730,,,,
837,TikTok,ti_4037867512,https://tiktok.com/lighthouse_ph/556641,2023-03-20 05:36:00,Monday,5,Campaign,Reel,These girls are proof that healing is possible. Support their journey. https://lighthouse.ph/donate?utm_source=tiktok,#SurvivorStrong #BeTheChange #HopeForGirls,1,1,True,LearnMore,AwarenessRaising,Informative,117,False,,False,,51126,45806,2973,491,473,267,953,32575,0.1028,3099,2,1583.51,12502,130.4,163.7,,
838,Facebook,fa_8949781901,https://facebook.com/lighthouse_ph/290672,2023-03-27 05:41:00,Monday,5,ImpactStory,Text,Each story of healing starts with your support. Give today. https://lighthouse.ph/donate?utm_source=facebook,#BeTheLight #SupportSurvivors #SafeHouse,1,3,True,SignUp,Health,Grateful,108,False,EasterAppeal,False,,15749,10578,156,20,21,0,37,,0.0214,241,0,0.0,9108,,,,
